tv_id,symbol,description,exchange,type,quote_currency,typespecs,provider_id,prefix,pro_name,original_name,logo_logoid,logo_logoid2
KUCOIN:USDTUSDC,USDTUSDC,Tether / USD Coin,KuCoin,spot,USDC,crypto,kucoin,KUCOIN,,,crypto/XTVCUSDT,crypto/XTVCUSDC
KUCOIN:WSDMUSDT,WSDMUSDT,Wisdomise AI / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCWSDM,crypto/XTVCUSDT
KUCOIN:ZKJUSDT,ZKJUSDT,Polyhedra / Tether,KuCoin,spot,USDT,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCZKJ,crypto/XTVCUSDT
KUCOIN:ALPINEUSDT,ALPINEUSDT,Alpine F1 Team Fan Token / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCALPINEFT,crypto/XTVCUSDT
KUCOIN:ATOMETH,ATOMETH,Cosmos / Ethereum,KuCoin,spot,ETH,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCATOM,crypto/XTVCETH
KUCOIN:AVAETH,AVAETH,AVA / Ethereum,KuCoin,spot,ETH,crypto,kucoin,KUCOIN,,,crypto/XTVCAVA,crypto/XTVCETH
KUCOIN:BCHSVUSDT,BCHSVUSDT,BCHSV / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCBSV,crypto/XTVCUSDT
KUCOIN:FLRUSDC,FLRUSDC,Flare Network / USD Coin,KuCoin,spot,USDC,crypto,kucoin,KUCOIN,,,crypto/XTVCFLR,crypto/XTVCUSDC
KUCOIN:GAIAUSDT,GAIAUSDT,Gaia / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCGAIA2,crypto/XTVCUSDT
KUCOIN:GAINUSDT,GAINUSDT,GriffinAI / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCGAING,crypto/XTVCUSDT
KUCOIN:LISTAUSDT,LISTAUSDT,Lista DAO / Tether,KuCoin,spot,USDT,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCLISTA,crypto/XTVCUSDT
KUCOIN:MFUSDT,MFUSDT,Moonwalk Fitness / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCMFMO,crypto/XTVCUSDT
KUCOIN:MINUSDT,MINUSDT,Minswap / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCMINS,crypto/XTVCUSDT
KUCOIN:MISSIONUSDT,MISSIONUSDT,MissionPawsible / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCMISSION,crypto/XTVCUSDT
KUCOIN:OBTUSDT,OBTUSDT,Orbiter Token / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCOBTOR,crypto/XTVCUSDT
KUCOIN:THINKUSDT,THINKUSDT,Think AI / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCTHINKA,crypto/XTVCUSDT
KUCOIN:TSTBSCUSDT,TSTBSCUSDT,Test / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCTSTTE,crypto/XTVCUSDT
KUCOIN:AGLDUSDT,AGLDUSDT,Adventure Gold / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCAGLD,crypto/XTVCUSDT
KUCOIN:AVABTC,AVABTC,AVA / Bitcoin,KuCoin,spot,BTC,crypto,kucoin,KUCOIN,,,crypto/XTVCAVA,crypto/XTVCBTC
KUCOIN:BMTUSDT,BMTUSDT,Bubblemaps / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCBMTB,crypto/XTVCUSDT
KUCOIN:BYTEUSDT,BYTEUSDT,ByteNova / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,,
KUCOIN:CSPRETH,CSPRETH,Casper / Ethereum,KuCoin,spot,ETH,crypto,kucoin,KUCOIN,,,crypto/XTVCCSPR,crypto/XTVCETH
KUCOIN:DINUSDT,DINUSDT,DIN / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCDIN2,crypto/XTVCUSDT
KUCOIN:DUCKUSDT,DUCKUSDT,DuckChain / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCDUCKCH,crypto/XTVCUSDT
KUCOIN:HTXUSDT,HTXUSDT,HTX DAO / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCHTX,crypto/XTVCUSDT
KUCOIN:INCUSDT,INCUSDT,WAT protocol / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCINCW,crypto/XTVCUSDT
KUCOIN:LUMIAUSDT,LUMIAUSDT,Lumia / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCLUMIA,crypto/XTVCUSDT
KUCOIN:ORBSUSDT,ORBSUSDT,Orbs / Tether,KuCoin,spot,USDT,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCORBS,crypto/XTVCUSDT
KUCOIN:SLAYUSDT,SLAYUSDT,SatLayer / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCSLAYS,crypto/XTVCUSDT
KUCOIN:TRXETH,TRXETH,Tron / Ethereum,KuCoin,spot,ETH,crypto,kucoin,KUCOIN,,,crypto/XTVCTRX,crypto/XTVCETH
KUCOIN:TRXUSDC,TRXUSDC,Tron / USD Coin,KuCoin,spot,USDC,crypto,kucoin,KUCOIN,,,crypto/XTVCTRX,crypto/XTVCUSDC
KUCOIN:USDTDAI,USDTDAI,Tether / Dai,KuCoin,spot,DAI,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCUSDT,crypto/XTVCDAI
KUCOIN:XOXOUSDT,XOXOUSDT,XO Protocol / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCXOXOP,crypto/XTVCUSDT
KUCOIN:ACTSOLUSDT,ACTSOLUSDT,Act I The AI Prophecy / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCACTI,crypto/XTVCUSDT
KUCOIN:ATOMBTC,ATOMBTC,Cosmos / Bitcoin,KuCoin,spot,BTC,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCATOM,crypto/XTVCBTC
KUCOIN:BOBAUSDT,BOBAUSDT,Boba Network / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCBOBA,crypto/XTVCUSDT
KUCOIN:BOMBUSDT,BOMBUSDT,Bombie / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCBOMB2,crypto/XTVCUSDT
KUCOIN:EDGENUSDT,EDGENUSDT,LayerEdge / Tether,KuCoin,spot,USDT,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCEDGEN,crypto/XTVCUSDT
KUCOIN:ICXUSDT,ICXUSDT,icon / Tether,KuCoin,spot,USDT,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCICX,crypto/XTVCUSDT
KUCOIN:LAUSDT,LAUSDT,Lagrange / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCLAGR,crypto/XTVCUSDT
KUCOIN:LSDUSDT,LSDUSDT,Liquidswap / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCLSDP,crypto/XTVCUSDT
KUCOIN:MLKUSDT,MLKUSDT,MiL.k / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCMLK,crypto/XTVCUSDT
KUCOIN:ONTETH,ONTETH,Ontology / Ethereum,KuCoin,spot,ETH,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCONT,crypto/XTVCETH
KUCOIN:SHIBUSDC,SHIBUSDC,SHIBA INU / USD Coin,KuCoin,spot,USDC,crypto,kucoin,KUCOIN,,,crypto/XTVCSHIB,crypto/XTVCUSDC
KUCOIN:ADXUSDT,ADXUSDT,AdEx / Tether,KuCoin,spot,USDT,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCADX,crypto/XTVCUSDT
KUCOIN:COTIBTC,COTIBTC,Coti / Bitcoin,KuCoin,spot,BTC,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCCOTI,crypto/XTVCBTC
KUCOIN:DOTBTC,DOTBTC,Polkadot / Bitcoin,KuCoin,spot,BTC,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCDOT,crypto/XTVCBTC
KUCOIN:ERGBTC,ERGBTC,Ergo / Bitcoin,KuCoin,spot,BTC,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCERG,crypto/XTVCBTC
KUCOIN:ETHBRL,ETHBRL,Ethereum / Brazilian Real,KuCoin,spot,BRL,crypto,kucoin,KUCOIN,,,crypto/XTVCETH,country/BR
KUCOIN:FUNUSDT,FUNUSDT,Sport.fun / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,,
KUCOIN:GNSUSDT,GNSUSDT,Gains Network / Tether,KuCoin,spot,USDT,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCGNS,crypto/XTVCUSDT
KUCOIN:HAEDALUSDT,HAEDALUSDT,Haedal Protocol / Tether,KuCoin,spot,USDT,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCHAEDAL,crypto/XTVCUSDT
KUCOIN:HEIUSDT,HEIUSDT,Heima / Tether,KuCoin,spot,USDT,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCHEI,crypto/XTVCUSDT
KUCOIN:ICPBTC,ICPBTC,Internet Computer / Bitcoin,KuCoin,spot,BTC,crypto,kucoin,KUCOIN,,,crypto/XTVCICP,crypto/XTVCBTC
KUCOIN:KCSUSDC,KCSUSDC,KuCoin Token / USD Coin,KuCoin,spot,USDC,crypto,kucoin,KUCOIN,,,crypto/XTVCKCS,crypto/XTVCUSDC
KUCOIN:KYOUSDT,KYOUSDT,Kyo / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,,
KUCOIN:LINKUSDC,LINKUSDC,Chainlink / USD Coin,KuCoin,spot,USDC,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCLINK,crypto/XTVCUSDC
KUCOIN:LSKUSDT,LSKUSDT,Lisk / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCLSK,crypto/XTVCUSDT
KUCOIN:MAPOUSDT,MAPOUSDT,MAPO / Tether,KuCoin,spot,USDT,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCMAPO,crypto/XTVCUSDT
KUCOIN:MILADYCULTUSDT,MILADYCULTUSDT,Milady Cult Coin / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCCULTM,crypto/XTVCUSDT
KUCOIN:PYBOBOUSDT,PYBOBOUSDT,Capybobo / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,,
KUCOIN:QTUMUSDT,QTUMUSDT,Qtum / Tether,KuCoin,spot,USDT,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCQTUM,crypto/XTVCUSDT
KUCOIN:RDOUSDT,RDOUSDT,Reddio / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCRDOR,crypto/XTVCUSDT
KUCOIN:USDCEUR,USDCEUR,USD Coin / Euro,KuCoin,spot,EUR,crypto,kucoin,KUCOIN,,,crypto/XTVCUSDC,country/EU
KUCOIN:WAXUSDT,WAXUSDT,WAX / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCWAXP,crypto/XTVCUSDT
KUCOIN:WINBTC,WINBTC,WINk / Bitcoin,KuCoin,spot,BTC,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCWIN,crypto/XTVCBTC
KUCOIN:XLMBTC,XLMBTC,Stellar / Bitcoin,KuCoin,spot,BTC,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCXLM,crypto/XTVCBTC
KUCOIN:A47USDT,A47USDT,AGENDA 47 / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCA47,crypto/XTVCUSDT
KUCOIN:ANLOGUSDT,ANLOGUSDT,ANLOG / Tether,KuCoin,spot,USDT,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCANLOG,crypto/XTVCUSDT
KUCOIN:BLOCKSTUSD1,BLOCKSTUSD1,Blockstreet / World Liberty Financial USD,KuCoin,spot,USD1,crypto,kucoin,KUCOIN,,,crypto/XTVCBLOCK4,crypto/XTVCUSD1W
KUCOIN:CHZBTC,CHZBTC,Chiliz / Bitcoin,KuCoin,spot,BTC,crypto,kucoin,KUCOIN,,,crypto/XTVCCHZ,crypto/XTVCBTC
KUCOIN:COWUSDT,COWUSDT,CoW Protocol / Tether,KuCoin,spot,USDT,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCCOW,crypto/XTVCUSDT
KUCOIN:DOGEUSDC,DOGEUSDC,Dogecoin / USD Coin,KuCoin,spot,USDC,crypto,kucoin,KUCOIN,,,crypto/XTVCDOGE,crypto/XTVCUSDC
KUCOIN:ESIMUSDT,ESIMUSDT,Depinsim / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,,
KUCOIN:INXUSDT,INXUSDT,Infinex / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,,
KUCOIN:KCSETH,KCSETH,KuCoin Token / Ethereum,KuCoin,spot,ETH,crypto,kucoin,KUCOIN,,,crypto/XTVCKCS,crypto/XTVCETH
KUCOIN:TOWNSUSDT,TOWNSUSDT,Towns Protocol / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCTOWNS,crypto/XTVCUSDT
KUCOIN:VTHOUSDT,VTHOUSDT,VeThor Token / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCVTHO,crypto/XTVCUSDT
KUCOIN:XTERUSDT,XTERUSDT,Xterio / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCXTERI,crypto/XTVCUSDT
KUCOIN:APEUSDC,APEUSDC,ApeCoin / USD Coin,KuCoin,spot,USDC,crypto,kucoin,KUCOIN,,,crypto/XTVCAPE,crypto/XTVCUSDC
KUCOIN:DOGEBTC,DOGEBTC,Dogecoin / Bitcoin,KuCoin,spot,BTC,crypto,kucoin,KUCOIN,,,crypto/XTVCDOGE,crypto/XTVCBTC
KUCOIN:EATUSDT,EATUSDT,375ai / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCEAT3,crypto/XTVCUSDT
KUCOIN:ETCETH,ETCETH,Ethereum Classic / Ethereum,KuCoin,spot,ETH,crypto,kucoin,KUCOIN,,,crypto/XTVCETC,crypto/XTVCETH
KUCOIN:INJBTC,INJBTC,Injective / Bitcoin,KuCoin,spot,BTC,crypto,kucoin,KUCOIN,,,crypto/XTVCINJ,crypto/XTVCBTC
KUCOIN:ITHACAUSDT,ITHACAUSDT,Ithaca Protocol / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCITHACA,crypto/XTVCUSDT
KUCOIN:IZIUSDT,IZIUSDT,iZUMi Finance / Tether,KuCoin,spot,USDT,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCIZIIZUMIFINANCE,crypto/XTVCUSDT
KUCOIN:MTLUSDT,MTLUSDT,Metal DAO / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCMTL,crypto/XTVCUSDT
KUCOIN:PLAYSOLANAUSDT,PLAYSOLANAUSDT,Play Solana / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCPLAYSOL,crypto/XTVCUSDT
KUCOIN:RONINUSDT,RONINUSDT,Ronin / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCRON,crypto/XTVCUSDT
KUCOIN:SUTUSDT,SUTUSDT,SUPER TRUST / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCSUTS,crypto/XTVCUSDT
KUCOIN:USDEUSDT,USDEUSDT,Ethena USDe / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCUSDEE,crypto/XTVCUSDT
KUCOIN:VANAUSDT,VANAUSDT,Vana / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCVANA2,crypto/XTVCUSDT
KUCOIN:VRADOWNUSDT,VRADOWNUSDT,VRA 2-4 Short / Tether,KuCoin,spot,USDT,crypto|leveraged|defi,kucoin,KUCOIN,,,crypto/XTVCVRA,crypto/XTVCUSDT
KUCOIN:XDCETH,XDCETH,XDC Mainnet / Ethereum,KuCoin,spot,ETH,crypto,kucoin,KUCOIN,,,crypto/XTVCXDC,crypto/XTVCETH
KUCOIN:XLMETH,XLMETH,Stellar / Ethereum,KuCoin,spot,ETH,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCXLM,crypto/XTVCETH
KUCOIN:ABTC,ABTC,Vaulta / Bitcoin,KuCoin,spot,BTC,crypto,kucoin,KUCOIN,,,crypto/XTVCAVU,crypto/XTVCBTC
KUCOIN:ARCAUSDT,ARCAUSDT,Legend of Arcadia / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCARCAL,crypto/XTVCUSDT
KUCOIN:AVAXBTC,AVAXBTC,Avalanche / Bitcoin,KuCoin,spot,BTC,crypto,kucoin,KUCOIN,,,crypto/XTVCAVAX,crypto/XTVCBTC
KUCOIN:ETCBTC,ETCBTC,Ethereum Classic / Bitcoin,KuCoin,spot,BTC,crypto,kucoin,KUCOIN,,,crypto/XTVCETC,crypto/XTVCBTC
KUCOIN:IOTABTC,IOTABTC,IOTA / Bitcoin,KuCoin,spot,BTC,crypto,kucoin,KUCOIN,,,crypto/XTVCIOTA,crypto/XTVCBTC
KUCOIN:KALTUSDT,KALTUSDT,Altlayer / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCALTL,crypto/XTVCUSDT
KUCOIN:LATUSDT,LATUSDT,PlatON / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCLAT,crypto/XTVCUSDT
KUCOIN:MBLUSDT,MBLUSDT,MovieBloc / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCMBL,crypto/XTVCUSDT
KUCOIN:NEARUSDC,NEARUSDC,NEAR Protocol / USD Coin,KuCoin,spot,USDC,crypto,kucoin,KUCOIN,,,crypto/XTVCNEAR,crypto/XTVCUSDC
KUCOIN:ONDOUSDC,ONDOUSDC,Ondo / USD Coin,KuCoin,spot,USDC,crypto,kucoin,KUCOIN,,,crypto/XTVCONDO,crypto/XTVCUSDC
KUCOIN:PROPSUSDT,PROPSUSDT,Propbase / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCPROPSP,crypto/XTVCUSDT
KUCOIN:SHMUSDT,SHMUSDT,Shardeum / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCSHMS,crypto/XTVCUSDT
KUCOIN:SIGHTUSDT,SIGHTUSDT,Empire of Sight / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,,
KUCOIN:SYSUSDT,SYSUSDT,Syscoin / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCSYS,crypto/XTVCUSDT
KUCOIN:TUSDUSDT,TUSDUSDT,TrueUSD / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCTUSD,crypto/XTVCUSDT
KUCOIN:USTCUSDC,USTCUSDC,Terra Classic USD / USD Coin,KuCoin,spot,USDC,crypto,kucoin,KUCOIN,,,crypto/XTVCUSTC,crypto/XTVCUSDC
KUCOIN:XYOETH,XYOETH,XYO Network / Ethereum,KuCoin,spot,ETH,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCXYO,crypto/XTVCETH
KUCOIN:A2ZUSDT,A2ZUSDT,Arena Z / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCA2Z,crypto/XTVCUSDT
KUCOIN:ACXUSDT,ACXUSDT,Across Protocol / Tether,KuCoin,spot,USDT,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCACX,crypto/XTVCUSDT
KUCOIN:AI3USDT,AI3USDT,Autonomys / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCAI3,crypto/XTVCUSDT
KUCOIN:AVAXUSDC,AVAXUSDC,Avalanche / USD Coin,KuCoin,spot,USDC,crypto,kucoin,KUCOIN,,,crypto/XTVCAVAX,crypto/XTVCUSDC
KUCOIN:BAXBTC,BAXBTC,BABB / Bitcoin,KuCoin,spot,BTC,crypto,kucoin,KUCOIN,,,crypto/XTVCBAX,crypto/XTVCBTC
KUCOIN:BCHSVBTC,BCHSVBTC,BCHSV / Bitcoin,KuCoin,spot,BTC,crypto,kucoin,KUCOIN,,,crypto/XTVCBSV,crypto/XTVCBTC
KUCOIN:BNRENSHENGUSDT,BNRENSHENGUSDT,币安人生 / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCBIANRENSHENG,crypto/XTVCUSDT
KUCOIN:COLSUSDT,COLSUSDT,Cointel / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCCOLS,crypto/XTVCUSDT
KUCOIN:FETUSDC,FETUSDC,Artificial Superintelligence Alliance / USD Coin,KuCoin,spot,USDC,crypto,kucoin,KUCOIN,,,crypto/XTVCFET,crypto/XTVCUSDC
KUCOIN:GUSDT,GUSDT,Gravity / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCGGRA,crypto/XTVCUSDT
KUCOIN:HAPPYUSDT,HAPPYUSDT,Happy Cat / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCHAPPYCA,crypto/XTVCUSDT
KUCOIN:JUSDT,JUSDT,Jambo / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCJ,crypto/XTVCUSDT
KUCOIN:KASUSDC,KASUSDC,KASPA / USD Coin,KuCoin,spot,USDC,crypto,kucoin,KUCOIN,,,crypto/XTVCKAS,crypto/XTVCUSDC
KUCOIN:KILOUSDT,KILOUSDT,KiloEx / Tether,KuCoin,spot,USDT,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCKILO,crypto/XTVCUSDT
KUCOIN:KNCBTC,KNCBTC,Kyber Network / Bitcoin,KuCoin,spot,BTC,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCKNC,crypto/XTVCBTC
KUCOIN:OMBTC,OMBTC,MANTRA DAO / Bitcoin,KuCoin,spot,BTC,crypto,kucoin,KUCOIN,,,crypto/XTVCOM,crypto/XTVCBTC
KUCOIN:PHILUSDT,PHILUSDT,Phil / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCPHIL,crypto/XTVCUSDT
KUCOIN:PONDBTC,PONDBTC,Marlin / Bitcoin,KuCoin,spot,BTC,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCPOND,crypto/XTVCBTC
KUCOIN:PYUSDUSDT,PYUSDUSDT,PayPal USD / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCPYUSD,crypto/XTVCUSDT
KUCOIN:RIONUSDT,RIONUSDT,Hyperion / Tether,KuCoin,spot,USDT,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCRION,crypto/XTVCUSDT
KUCOIN:RUNEUSDC,RUNEUSDC,THORChain / USD Coin,KuCoin,spot,USDC,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCRUNE,crypto/XTVCUSDC
KUCOIN:TONUSDC,TONUSDC,Ton / USD Coin,KuCoin,spot,USDC,crypto,kucoin,KUCOIN,,,crypto/XTVCTON,crypto/XTVCUSDC
KUCOIN:UQCUSDT,UQCUSDT,Uquid Coin / Tether,KuCoin,spot,USDT,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCUQC,crypto/XTVCUSDT
KUCOIN:UXLINKUSDT,UXLINKUSDT,UXLINK / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCUXLINK,crypto/XTVCUSDT
KUCOIN:WBAIUSDT,WBAIUSDT,WhiteBridge / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCWBAI,crypto/XTVCUSDT
KUCOIN:WBTCUSDT,WBTCUSDT,Wrapped Bitcoin / Tether,KuCoin,spot,USDT,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCWBTC,crypto/XTVCUSDT
KUCOIN:WIFUSDC,WIFUSDC,dogwifhat / USD Coin,KuCoin,spot,USDC,crypto,kucoin,KUCOIN,,,crypto/XTVCWIF,crypto/XTVCUSDC
KUCOIN:XLMUSDC,XLMUSDC,Stellar / USD Coin,KuCoin,spot,USDC,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCXLM,crypto/XTVCUSDC
KUCOIN:XRPKCS,XRPKCS,Ripple / KuCoin Token,KuCoin,spot,KCS,crypto,kucoin,KUCOIN,,,crypto/XTVCXRP,crypto/XTVCKCS
KUCOIN:ALGOUSDC,ALGOUSDC,Algorand / USD Coin,KuCoin,spot,USDC,crypto,kucoin,KUCOIN,,,crypto/XTVCALGO,crypto/XTVCUSDC
KUCOIN:BCHSVETH,BCHSVETH,BCHSV / Ethereum,KuCoin,spot,ETH,crypto,kucoin,KUCOIN,,,crypto/XTVCBSV,crypto/XTVCETH
KUCOIN:BCHSVUSDC,BCHSVUSDC,BCHSV / USD Coin,KuCoin,spot,USDC,crypto,kucoin,KUCOIN,,,crypto/XTVCBSV,crypto/XTVCUSDC
KUCOIN:BICOUSDT,BICOUSDT,Biconomy / Tether,KuCoin,spot,USDT,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCBICO,crypto/XTVCUSDT
KUCOIN:DOTUSDC,DOTUSDC,Polkadot / USD Coin,KuCoin,spot,USDC,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCDOT,crypto/XTVCUSDC
KUCOIN:ENJETH,ENJETH,Enjin Coin / Ethereum,KuCoin,spot,ETH,crypto,kucoin,KUCOIN,,,crypto/XTVCENJ,crypto/XTVCETH
KUCOIN:FLOKIUSDC,FLOKIUSDC,FLOKI / USD Coin,KuCoin,spot,USDC,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCFLOKI,crypto/XTVCUSDC
KUCOIN:GMTUSDC,GMTUSDC,STEPN / USD Coin,KuCoin,spot,USDC,crypto,kucoin,KUCOIN,,,crypto/XTVCGMTSTEPN,crypto/XTVCUSDC
KUCOIN:HPOS10IUSDT,HPOS10IUSDT,HarryPotterObamaSonic10Inu / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCBITCOIN,crypto/XTVCUSDT
KUCOIN:LUNAUSDC,LUNAUSDC,Terra / USD Coin,KuCoin,spot,USDC,crypto,kucoin,KUCOIN,,,crypto/XTVCLUNA,crypto/XTVCUSDC
KUCOIN:MOOLAHUSDT,MOOLAHUSDT,Moolah / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCMOOLAH,crypto/XTVCUSDT
KUCOIN:NEOBTC,NEOBTC,NEO / Bitcoin,KuCoin,spot,BTC,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCNEO,crypto/XTVCBTC
